fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima
,https://turismoa.euskadi.eus/es/museos/museo-de-la-sidra-vasca-sagardoetxea/webtur00-content/es/,Sagardoetxea - Museo de la Sidra Vasca,"El espacio museístico está dotado de fotografías, paneles informativos, jueg...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Astigarraga,gipuzkoa,"Kale Nagusia, 48",43.2812606377651,-1.947029328598319,943 550 575,info@sagardoarenlurraldea.eus,https://sagardoarenlurraldea.eus/eu/,True,False,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/soinuenea/webtur00-content/es/,Soinuenea,"Asimismo, tiene una biblioteca de más de 5.800 unidades, una fonoteca con más de 4....",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Oiartzun,gipuzkoa,"Tornola kalea, 6",43.28829358,-1.83831161,943 493 578,soinuenea@soinuenea.eus,https://www.soinuenea.eus/es/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/museo-vasco-museo-arqueologico-etnografico-e-historico-vasco/webtur00-content/es/,Museo Vasco. Museo Etnográfico e Histórico Vasco,TEMPORALMENTE CERRADOEl Museo Vasco muestra la etnografía del pueblo vasco a trav&eac...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Bilbao,bizkaia,"2 accesos: Plaza Miguel de Unamuno, 4 // Calle Cruz, 4",43.25818180719177,-2.9216793673155053,944 155 423,administrazioa@euskalmuseoa.eus,https://www.euskalmuseoa.eus/es/hasiera/,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/museo-de-arte-e-historia-de-durango/webtur00-content/es/,Museo de Arte e Historia de Durango,"El Museo de Arte e Historia de Durango tiene su sede en el Palacio de Etxezarreta, construido en ...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Durango,bizkaia,"San Agustinalde, 16",43.16689294,-2.63308179,946 030 020,museo@durango.eus,https://es.durangomuseoa.eus/,True,False,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/museo-de-bellas-artes-de-bilbao/webtur00-content/es/,Museo de Bellas Artes de Bilbao,Caracterizada por su amplitud cronológica y por la diversidad de las manifestaciones art&i...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Bilbao,bizkaia,"Museo Plaza, 2",43.26597414,-2.93784979,944 396 060,info@museobilbao.com,https://bilbaomuseoa.eus/,True,True,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/sede-central-del-servicio-de-patrimonio-historico-artistico-y-arqueologico-de-la-diputacion-foral-de-alava/webtur00-content/es/,Servicio de Patrimonio Histórico-Artístico y Arqueológico de la Diputación Foral de Álava (Sede Central),Se debe llamar a este servicio para concertar las visitas guiadas por los museos que pertenecen a...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Vitoria-Gasteiz,araba,"Plaza de la Provincia 5, 3ª planta",42.84157305,-2.67964698,945 181 818,afa-dfa@araba.eus,http://www.araba.eus,True,True,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/museo-simon-bolivar/webtur00-content/es/,Museo Simón Bolívar,El Museo Simón Bolívar alberga colecciones que informan de la vida de los vizca&iac...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Ziortza-Bolibar,bizkaia,"Errementarikua Baserria. Beko Kale, 4",43.24996582,-2.54819904,946 164 114,info@simonbolivarmuseoa.com,http://www.simonbolivarmuseoa.com,True,True,True,True,True,2
,https://turismoa.euskadi.eus/es/museos/museo-de-la-miel/webtur00-content/es/,Museo de la Miel,"El Museo de la Miel de Murgia, situado en pleno casco urbano, nos adentra en el extraordinario mu...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Zuia,araba,Casa Oregi<br/>Calle Domingo de Sautu,42.95640614,-2.81780559,945 430 167,,,True,False,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/obras-de-restauracion-de-la-catedral-de-santa-maria/webtur00-content/es/,Visitas guiadas a la Catedral de Santa María,La Catedral de Santa María o Catedral Vieja es uno de los tesoros de Vitoria-Gasteiz. Est&...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Vitoria-Gasteiz,araba,"Plaza Santa María, 3",42.8504881,-2.67228318,945 255 135,visitas@catedralvitoria.eus,https://www.catedralvitoria.eus/es/inicio/,True,True,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/museo-de-coches-antiguos-y-clasicos-torre-de-loizaga/webtur00-content/es/,Museo de coches antiguos y clásicos (Torre de Loizaga),"El castillo de Concejuelo, majestuosa fortaleza ubicada en la localidad vizcaína de Galdam...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Galdames,bizkaia,TORRE LOIZAGA. Bº Concejuelo,43.25298829680561,-3.1309242108520507,672 248 759,info@torreloizaga.com,http://www.torreloizaga.com,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/boinas-la-encartada-museoa/webtur00-content/es/,La Encartada Fabrika Museoa,"Situada a las afueras de Balmaseda, en la ribera del Cadagua, La Encartada Fabrika Museoa pretend...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Balmaseda,bizkaia,"Barrio El Peñueco, 11",43.17615576755257,-3.212533476057388,946 800 778,laencartada@bizkaia.eus,http://www.bizkaikoa.bizkaia.eus/laencartada,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/museo-del-licor-manuel-acha/webtur00-content/es/,Museo del Licor Manuel Acha,"El primer Museo del Licor de Euskadi recorre la trayectoria de la destilería Manuel Acha, ...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Amurrio,araba,"Maskuribai, 4",43.0495068,-3.0001852999999983,945 891 812,info@destileriasacha.com,https://www.destileriasacha.com/,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/rialia-museo-de-la-industria/webtur00-content/es/,Rialia Museo de la Industria,"La Villa de Portugalete, a orillas de la Ría, alberga a Rialia Museo de la Industria.Riali...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Portugalete,bizkaia,"Paseo de la Canilla, s/n",43.31875132650195,-3.013912217443817,944 724 384,rialia@portugalete.org,https://web.bizkaia.eus/es/-/rialia-industria-museoa,True,True,True,False,False,2
,https://turismoa.euskadi.eus/es/museos/ecomuseo-del-pastoreo/webtur00-content/es/,Ecomuseo del Pastoreo,"El Ecomuseo del Pastoreo, ubicado en un caserío del siglo XVI, ofrece la posibilidad de co...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Legazpi,gipuzkoa,Caserío Erraizabal,43.02460913857051,-2.338391647607409,943 730 428,mirandaola@lenbur.com,,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/el-rincon-del-pan/webtur00-content/es/,El Rincón del Pan,Muestra las características de la tradición molinera y panadera en la comarca de Ur...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Legazpi,gipuzkoa,Caserío Igaralde-Goena<br/>Barrio Brinkola,43.02457537334615,-2.3348130851807127,943 730 428,mirandaola@lenbur.com,,True,True,True,False,False,2
,https://turismoa.euskadi.eus/es/museos/museo-del-hierro-vasco/webtur00-content/es/,Museo del Hierro Vasco,"Además, muestra los elementos originales de la antigua fábrica ""Fundiciones Sa...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Legazpi,gipuzkoa,"Mirandaola Parkea. Telleriarte auzoa, s/n",43.0353114,-2.3385631,943 730 428,mirandaola@lenbur.com,https://lenbur.com/es/museos/museo-del-hierro-vasco/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/casa-ardixarra-centro-de-interpretacion-medieval/webtur00-content/es/,Casa Ardixarra,"Además de ser una de las casas más antiguas de nuestro entorno, Ardixarra es uno de...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Segura,gipuzkoa,"Kale Nagusia, 12",43.0099457,-2.252746600000023,943 801 749,turismoa@segura.eus,https://ardixarra.eus/,True,False,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/museo-romano-oiasso/webtur00-content/es/,Museo Romano Oiasso,"Es, además, un espacio de desarrollo de actividades culturales que guardan relación...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Irun,gipuzkoa,"Eskoleta, 1",43.33980535489764,-1.7877681269530967,943 639 353,info-oiassomuseo@irun.org,https://www.oiasso.com,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/arenatzarte-museo-al-aire-libre/webtur00-content/es/,ARENATZarte museo al aire libre,ARENATZarte representa la armonía entre una diversa a la par que exótica naturaleza...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Güeñes,bizkaia,"Enkarterri Kalea, 5",43.21092831264088,-3.0950754539673064,649 890 320,arenatzarte@enkartur.eus,,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/casa-del-parque-aizkorri-aratz/webtur00-content/es/,Casa del parque Aizkorri-Aratz,"En este sentido, ofrece información completa acerca de la naturaleza y la vida en el munic...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Asparrena,araba,"Intuxi, 48 (Zentral hidroelektrikoaren ondoan)",42.8953792,-2.3113488999999845,945 386 964,parketxe.aizkorriaratz@gmail.com,https://aizkorriaratzparkea.eus/,True,False,False,False,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-la-biodiversidad-de-euskadi/ekoetxea/webtur00-content/es/,Ekoetxea Urdaibai,La Reserva de la Biosfera de Urdaibai engloba 22.000 hectáreas y la integra un mosaico de ...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Busturia,bizkaia,"Barrio San Bartolomé, 35",43.37507539044977,-2.69774456812286,946 870 402,info.urdaibai@ekoetxea.eus,https://ekoetxea.eus/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/topic-centro-internacional-del-titere-de-tolosa/webtur00-content/es/,TOPIC. Centro Internacional del Títere de Tolosa,Se trata del único centro de toda Europa dedicado íntegramente al mundo de las mari...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Tolosa,gipuzkoa,Plaza de Euskal Herria,43.13815603635745,-2.074853628873825,943 650 414,cit@cittolosa.com,https://topic.eus/,True,True,False,False,False,2
,https://turismoa.euskadi.eus/es/museos/museo-de-la-industria-armera/webtur00-content/es/,Museo de la Industria Armera,La ciudad de Eibar dispone de un museo dedicado a la conservación y difusión de la ...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Eibar,gipuzkoa,"Bista Eder, 10 5º",43.18451420720174,-2.469616601782945,943 708 446,museoa@eibar.eus,https://armia-eibar.eus/eu,True,False,True,False,False,4
,https://turismoa.euskadi.eus/es/museos/faro-de-santa-catalina-centro-de-interpretacion-de-la-navegacion/webtur00-content/es/,Faro de Santa Catalina,El Faro de Santa Catalina es un centro de interpretación de la técnica de...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Lekeitio,bizkaia,"Avenida Santa Catalina, 65",43.377167402933146,-2.5098609924316406,946 844 017,turismo@lekeitio.eus,https://lekeitioturismo.eus/es/,True,True,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/espacio-ludico-cultural-san-marcos/webtur00-content/es/,Fuerte de San Marcos,"Enclavado en el monte que le da nombre, el Fuerte de San Marcos constituye uno de los lugares m&a...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Errenteria,gipuzkoa,"San Marko Bidea, s/n",43.29731733169746,-1.9141638278961184,943 449 638,turismoa@errenteria.eus,,True,True,False,False,False,4
,https://turismoa.euskadi.eus/es/museos/azkuna-zentroa/webtur00-content/es/,AZKUNA Zentroa,"AZKUNA Zentroa está ubicado en pleno centro de la capital vizcaína, y es uno de los...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Bilbao,bizkaia,"Plaza Arriquibar, 4",43.25993925984833,-2.9364873943038674,944 014 014,info@azkunazentroa.com,https://www.azkunazentroa.eus/,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/top10/museos/cristobal-balenciaga-museoa/webtur00-content/es/,Cristóbal Balenciaga Museoa,El Cristóbal Balenciaga Museoa está dedicado al célebre diseñador get...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Getaria,gipuzkoa,"Aldamar Parkea, 6",43.3019201,-2.2048875000000407,943 008 840,info@cristobalbalenciagamuseoa.com,https://www.cristobalbalenciagamuseoa.com/,True,True,False,False,False,4
,https://turismoa.euskadi.eus/es/museos/ataria-centro-de-interpretacion-de-los-humedales-de-salburua/webtur00-content/es/,Ataria. Centro de Interpretación de los humedales de Salburua,Ataria es el Centro de Interpretación de los humedales de Salburua. El objetivo de este eq...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Vitoria-Gasteiz,araba,"Paseo de la Biosfera, 4",42.8594823204383,-2.6479196548461914,945 162 616,ataria@vitoria-gasteiz.org,http://www.vitoria-gasteiz.org/ataria,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/nautilus-centro-de-interpretacion-geologica/webtur00-content/es/,"Nautilus, Centro de Interpretación Geológica de Mutriku","Nautilus, el Centro de Interpretación Geológica de Mutriku nace para dar respuesta ...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Mutriku,gipuzkoa,"Jose Antonio Ezeiza, 3",43.306664329202846,-2.3895720883606373,943 603 259,nautilus@mutriku.net,https://www.mutriku.eus/es/turismo/que-hacer-mutriku/museo-nautilus,True,False,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-del-camino-de-santiago/webtur00-content/es/,Centro de Interpretación del Camino de Santiago,"CERRADO TEMPORALMENTEEl Centro de Interpretación del Camino de Santiago, en Orio, ofrece i...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Orio,gipuzkoa,"Kale Nagusia, 17",43.2768432,-2.126932799999963,943 83 55 65,orioturismo@gmail.com,http://donejakue.orio.eus,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/centro-del-visitante-aizpitta/webtur00-content/es/,Centro del visitante Aizpitta,El Centro del visitante Aizpitta muestra de manera amena y didáctica el proceso completo d...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Zerain,gipuzkoa,"Herriko Plaza, z/g",43.0150313644794,-2.298966772647077,943 801 505,turismobulegoa@zerain.eus,https://www.zerain.eus,True,False,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-aizkorriko-ataria/webtur00-content/es/,Anduetza Parketxea,"Zegama constituye la puerta de entrada del Parque Natural de Aizkorri-Aratz, y alberga uno de los...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Zegama,gipuzkoa,"Barrio San Bartolomé, 13",42.97592115633981,-2.293179363876334,943 802 187,anduetza@gipuzkoanatura.eus,https://www.gipuzkoanatura.eus/es/parketxes/anduetza,True,False,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/izenaduba-basoa/webtur00-content/es/,Izenaduba Basoa,A través de las visitas teatralizadas que se ofrecen disfrutarás de un recorrido m&...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Mungia,bizkaia,Landetxo Goikoa,43.3559551,-2.8528384999999616,946 740 061,olentzero@izenaduba.com,https://www.izenaduba.com/,True,False,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-vasco-de-interpretacion-de-la-memoria-historica/webtur00-content/es/,Centro Vasco de Interpretación de la Memoria Histórica,"El Centro Vasco de Interpretación de la Memoria Historia, en Elgeta, gira en torno a la Gu...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Elgeta,gipuzkoa,"Maala Kalea, 2",43.137189,-2.4866561000000047,943 768 022,turismo@debagoiena.eus,https://www.elgeta.eus/es/conocer/memoria/elgeta-y-la-guerra-civil-1,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/albaola-factoria-maritima-vasca/webtur00-content/es/,"Albaola, Factoria Marítima Vasca",Albaola Itsas Kultur Faktoria permanecerá cerrada al público desde el 2 de no...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Pasaia,gipuzkoa,Ondartxo ibilbidea 1,43.32921692577922,-1.925866680256604,943 392 426,info@albaola.org,https://albaola.org/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-de-la-via-verde-del-ferrocarril-vasco-navarro/webtur00-content/es/,Centro de Interpretación de la Vía Verde del Ferrocarril Vasco-Navarro,El Centro de Interpretación de la Vía Verde del Ferrocarril Vasco-Navarro est&aacut...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Campezo/Kanpezu,araba,"Calle La Estación, s/n",42.68973282171065,-2.3974444363846037,945 410 577,arabakomendialdea@arabakomendialdea.eus,https://www.arabakomendialdea.eus/,True,False,False,False,False,2
,https://turismoa.euskadi.eus/es/museos/taller-museo-santxotena/webtur00-content/es/,Museo Taller  Santxotena,"Se trata de un espacio abierto, didáctico, que reúne la obra de Santxotena, desde b...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Artziniega,araba,"Barrio Barrataguren, 2A",43.12538905855585,-3.1188293060126853,945 396 664,tlafragua@santxotena.org,https://santxotena.org/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/urdaibai-bird-center/webtur00-content/es/,Urdaibai Bird Center,Todos los visitantes que quieran conocer más de cerca la naturaleza que entraña la&...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Gautegiz Arteaga,bizkaia,"Orueta, 7",43.346862726784565,-2.6573838058350248,699 839 202,urdaibai@birdcenter.org,https://www.birdcenter.org/,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/centro-de-atencion-e-interpretacion-del-valle-salado-de-anana/webtur00-content/es/,Centro de Atención e Interpretación del Valle Salado de Añana,La visita al Valle Salado de Añana comienza en el Centro de Atención e Interpretaci...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Añana,araba,"Calle Real, 32",42.80116,-2.984954499999958,945 351 111,reservas@vallesalado.com,http://www.vallesalado.com,True,True,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-txingudi-ekoetxea/webtur00-content/es/,Ekoetxea Txingudi,"En la sala principal el visitante encontrará una maqueta de la bahía, paneles infor...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Irun,gipuzkoa,Parque Ecológico Plaiaundi,43.34686571777646,-1.7931823602966688,943 619 389,info.txingudi@ekoetxea.eus,https://ekoetxea.eus/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-historica-de-santurtzi/webtur00-content/es/,Centro de Interpretación Histórica de Santurtzi,El Centro de Interpretación Histórica de Santurtzi pretende reflejar los hechos his...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Santurtzi,bizkaia,"Palacio Casa Torre, Calle Sabino Arana, 5",43.329564364147714,-3.033692320237724,944 205 850,serantes@serantes.com,https://www.serantes.com/espacio/casa-torre-jauregia/,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-la-interpretacion-de-la-pesca-agurtza/webtur00-content/es/,Barco Museo Agurtza,Se ha convertido en el Centro de Interpretación de la Pesca.En él podremos conocer ...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Santurtzi,bizkaia,"Paseo Reina Victoria, s/n",43.3269651187234,-3.0237122087066903,944 839 494,turismo@santurtzi.eus,https://visitsanturtzi.eus/experiencias/barco-museo-agurtza/,True,True,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/barco-museo-mater/webtur00-content/es/,Mater Barco Ecoactivo,"Construido por la familia de pescadores Etxegoien en 1990, pescó anchoas, verdeles, sardin...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Pasaia,gipuzkoa,Calle Arraunlari s/n,43.32580546749025,-1.9216874311828176,619 814 225,info@mater.eus,https://mater.eus/,True,False,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-de-arma-plaza/webtur00-content/es/,Centro de Interpretación de Arma Plaza,El Centro de Interpretación sito en la Arma Plaza de Hondarribia ofrece todo tipo de infor...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Hondarribia,gipuzkoa,"Arma Plaza, 9",43.36370240000001,-1.791736399999991,943 643 677,info@armaplaza.eus,http://www.armaplaza.eus/es/,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-de-debagoiena/webtur00-content/es/,Centro de Interpretación de Debagoiena,"Desde allí se organizan multitud de actividades de diversa índole (turismo activo, ...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Oñati,gipuzkoa,"Arantzazu auzoa, 2 (Santuario de Arantzazu)",42.979608,-2.400756300000012,943 796 463,infoturismo@debagoiena.eus,https://www.turismodebagoiena.eus/eu/,True,False,False,False,False,4
,https://turismoa.euskadi.eus/es/museos/centro-de-visitantes-leitzaran/webtur00-content/es/,Centro de Visitantes Leitzaran,"Así, el Centro de Interpretación del Agua pretende mostrar a los visitantes los val...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Andoain,gipuzkoa,"Parque Otieta, barrio Leizotz, 48 bajo",43.20255158521076,-2.0111175264892154,943 300 929,info@leitzaran-andoain.eus,http://www.leitzaran-andoain.eus/es/,True,True,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/chillida-lantoki/webtur00-content/es/,Chillida Lantoki,Chillida Lantoki es un espacio en el que el arte y la industria van de la mano. El museo se ...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Legazpi,gipuzkoa,"Papelera Azpikoetxe Kalea, s/n",43.05342734037986,-2.330736149737504,943 730 428,mirandaola@lenbur.com,http://www.lenbur.com,True,True,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/centro-de-interpretacion-de-la-pasion-viviente/webtur00-content/es/,Centro de Interpretación de la Pasión Viviente,El Centro de Interpretación de la Pasión Viviente se encuentra en el convento de Sa...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Balmaseda,bizkaia,"Convento de Santa Clara. Campo de las Monjas, 1",43.19273914383311,-3.1973875644180194,946 801 438,c.pasion@balmaseda.eus,https://www.turismo.balmaseda.eus/,True,False,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/museo-de-historia-villa-de-balmaseda/webtur00-content/es/,Museo de Historia Villa de Balmaseda,El Museo de Historia Villa de Balmaseda está ubicado en la iglesia de San Juan del Moral y...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Balmaseda,bizkaia,"Martin Mendia, 12",43.19362888482128,-3.194765508984343,657 795 806,pbsanudo@balmaseda.eus,https://www.turismo.balmaseda.eus/,True,True,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/txakolingunea/webtur00-content/es/,Museo del txakoli Txakolingunea,"Txakolingunea, el Museo del Txakoli, está situado a la entrada de Bakio, localidad referen...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Bakio,bizkaia,"Basigoko Bide Nagusia, 3",43.41685508728455,-2.812558943902559,94 602 85 13,txakolingunea@bizkaia.eus,https://bizkaikoa.bizkaia.eus/detalleContenido.asp?id=250&t=1,True,True,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/museo-hontza/webtur00-content/es/,Museo de Ciencias Naturales Hontza,Su exposición permanente tiene alrededor de 1.500 ejemplares de 27 grupos y cuen...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Mañaria,bizkaia,"Ebaristo Bustinza Kirikiño Kalea, 18",43.13766023676179,-2.661167687835704,946 216 555,hontza@hontzamuseoa.eus,https://hontzamuseoa.eus/,True,True,True,False,False,4
,https://turismoa.euskadi.eus/es/museos/museo-laboratorium/webtur00-content/es/,Museo Laboratorium,"El museo Laboratorium de Bergara, ubicado en el palacio Errekalde, cuenta la historia d...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Bergara,gipuzkoa,Juan Irazabal Pasealekua 1,43.1174096,-2.4112609,943 769 003,laboratorium@bergara.eus,https://www.laboratorium.eus/,True,True,False,False,False,4
,https://turismoa.euskadi.eus/es/museos/santurtzi-itsasoa-museoa/webtur00-content/es/,Santurtzi Itsasoa Museoa,Santurtzi es una localidad cuya historia ha estado siempre vinculada al mar. Su ubicación ...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Santurtzi,bizkaia,"Puerto Pesquero, 20",43.3305878,-3.030861400000049,944 839 494,turismo@santurtzi.eus,https://visitsanturtzi.eus/museo-del-mar-itsas-museoa/,True,False,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/casa-de-juntas-de-gerediaga/webtur00-content/es/,Casa de Juntas de Gerediaga,"La Casa de Juntas de Gerediaga, situada en Abadiño, es el lugar en el que antiguamente se ...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Abadiño,bizkaia,Gerediaga,43.17037870259486,-2.606052967459165,,,https://jjggbizkaia.eus/es/sedes/casa-de-juntas-de-gerediaga,True,False,False,True,False,4
,https://turismoa.euskadi.eus/es/museos/el-museo-dolomitas-un-viaje-al-pasado/webtur00-content/es/,"El Museo Dolomitas, un viaje al pasado",La gente que lo visite podrá encontrar un vestigio de lo que un día fue el pul...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Karrantza Harana/Valle de Carranza,bizkaia,"Barrio Ambasaguas, s/n<br/>(Junto a la oficina de Turismo)",43.23973661003876,-3.357873814016794,696 446 301,museodolomitas@gmail.com,https://www.cuevadepozalagua.eus/entorno,True,False,True,True,False,2
,https://turismoa.euskadi.eus/es/museos/museo-barandiaran/webtur00-content/es/,"Museo Barandiaran, una visita mágica","Visitar el Museo Barandiaran, es sinónimo de adentrarse en el corazón de la cultura...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Ataun,gipuzkoa,Larruntza Errota z/g,42.978164939122216,-2.1817975767212374,943 18 03 35,barandiaran@gipuzkoanatura.eus,,True,True,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/centro-del-queso-eginoko-artzaia/webtur00-content/es/,Centro del Queso Eginoko Artzaia,Es precisamente esta actividad ancestral la que le confiere un atractivo único: el queso &...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Asparrena,araba,"San Esteban, 6",42.8708716,-2.2633014000000458,608 739 970,centrodelqueso@outlook.es,https://turismo.euskadi.eus/es/museos/centro-del-queso-eginoko-artzaia/webtur00-content/es/,True,False,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/museo-del-traje-errenteria/webtur00-content/es/,Jantziaren Zentroa - Centro del Traje,"En el corazón del Casco Histórico de Errenteria, la casa barroca del sigl...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Errenteria,gipuzkoa,"Kapitain Etxea, Calle Kapitanenea 6",43.313114,-1.8989063999999871,943 494 521,jantziarenzentroa@errenteria.eus,https://www.jantziarenzentroa.eus/es/,True,True,True,True,False,4
,https://turismoa.euskadi.eus/es/museos/kobenkoba/webtur00-content/es/,Kobenkoba,"Instalado en la cueva de Los Judíos del barrio de Sangrices, Kobenkoba es el primer centro...",cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Karrantza Harana/Valle de Carranza,bizkaia,Cueva de Los Judíos. Barrio Sangrices,43.22335943654445,-3.437942619140577,675 716 161,,https://www.lanestosa.net/es/kobenkoba.html,True,False,False,True,False,2
,https://turismoa.euskadi.eus/es/museos/museo-aguinaga-de-mercedes-benz/webtur00-content/es/,Museo Aguinaga de Mercedes-Benz,El Museo Aguinaga de Barakaldo es el escenario perfecto para perderse en la historia de Merc...,cultura,Auditorios; Museos; Galerías de arte y salas de exposiciones,Barakaldo,bizkaia,"Jose Vara Kalea, 7",43.28643917676793,-3.001068769311581,944 97 02 39,museo@aguinaga.es,https://www.mercedesbenzaguinaga.com/museo/,True,False,False,True,False,4
